CustomerID,Product,Quantity,Price,TotalAmount
1075,TV,7,2686,18802
1275,Mobile,9,679,6111
1089,Shoes,3,2286,6858
1435,Mobile,1,4490,4490
1493,Mobile,10,4779,47790
1245,TV,2,2462,4924
1465,Shoes,5,4558,22790
1281,Mobile,4,1272,5088
1227,TV,10,1434,14340
1371,Shoes,2,4500,9000
1477,Mobile,4,2327,9308
1308,Mobile,7,2141,14987
1031,Mobile,6,1055,6330
1410,Laptop,5,2924,14620
1102,Shoes,6,4410,26460
1420,Mobile,3,4192,12576
1362,Shoes,8,4575,36600
1089,Laptop,9,1392,12528
1188,TV,4,777,3108
1136,TV,4,826,3304
1186,Shoes,3,1444,4332
1116,Laptop,8,4088,32704
1489,Mobile,1,1592,1592
1148,TV,10,2686,26860
1349,TV,8,2328,18624
1175,Mobile,9,4746,42714
1023,Mobile,5,4211,21055
1093,Shoes,2,4320,8640
1310,Mobile,10,4110,41100
1103,Shoes,3,4752,14256
1443,Shoes,3,1488,4464
1036,TV,4,4780,19120
1341,TV,4,4203,16812
1252,Shoes,1,887,887
1276,Shoes,10,4716,47160
1074,TV,10,2588,25880
1428,Shoes,4,3412,13648
1460,Laptop,1,1727,1727
1113,TV,6,1004,6024
1076,Mobile,3,1206,3618
1053,Mobile,3,3940,11820
1249,Shoes,2,1908,3816
1220,TV,5,3826,19130
1108,Mobile,7,4877,34139
1120,Laptop,10,4645,46450
1195,Shoes,8,4160,33280
1118,Mobile,8,785,6280
1216,Laptop,10,2119,21190
1187,Shoes,5,3798,18990
1208,TV,7,4609,32263
1046,Mobile,4,1484,5936
1487,Shoes,6,2407,14442
1382,Mobile,6,635,3810
1323,Laptop,3,3146,9438
1497,TV,2,1322,2644
1465,Shoes,6,3622,21732
1332,Shoes,8,3168,25344
1216,Laptop,8,1847,14776
1210,Laptop,6,4845,29070
1165,Mobile,10,532,5320
1296,Shoes,4,1350,5400
1498,Laptop,5,1087,5435
1283,Shoes,7,4775,33425
1499,Shoes,5,2664,13320
1105,Laptop,3,2754,8262
1417,TV,10,2857,28570
1318,Mobile,9,1986,17874
1177,Laptop,1,2128,2128
1252,Mobile,2,3113,6226
1486,TV,10,4102,41020
1109,Mobile,8,3756,30048
1418,Shoes,4,4843,19372
1030,Shoes,9,3144,28296
1073,TV,9,1193,10737
1031,Laptop,3,1092,3276
1077,Mobile,2,3490,6980
1263,Mobile,2,4534,9068
1362,Laptop,3,4406,13218
1102,Laptop,6,2384,14304
1426,Mobile,9,2785,25065
1112,Laptop,7,2935,20545
1144,Mobile,8,3781,30248
1267,Mobile,5,775,3875
1283,Laptop,3,4582,13746
1458,Shoes,2,998,1996
1068,TV,2,4131,8262
1297,TV,4,4658,18632
1322,Laptop,6,2866,17196
1016,Mobile,5,3008,15040
1404,Laptop,3,4059,12177
1446,Shoes,8,3311,26488
1066,Laptop,7,4061,28427
1439,Shoes,5,748,3740
1297,TV,4,2979,11916
1050,Shoes,8,3185,25480
1080,Shoes,7,656,4592
1274,Mobile,8,4810,38480
1311,Shoes,2,4151,8302
1351,Laptop,7,625,4375
1195,Mobile,7,915,6405
1486,TV,3,4520,13560
1355,Mobile,7,2829,19803
1397,Shoes,3,3584,10752
1213,Shoes,10,2956,29560
1100,Mobile,2,2722,5444
1491,Mobile,4,781,3124
1469,Shoes,6,2652,15912
1383,Shoes,9,4969,44721
1118,Laptop,1,3348,3348
1403,TV,1,4171,4171
1410,Laptop,8,3735,29880
1432,TV,6,1181,7086
1101,Mobile,6,693,4158
1343,Laptop,9,4829,43461
1484,Mobile,2,2751,5502
1202,Laptop,5,2093,10465
1441,Mobile,9,4641,41769
1486,Shoes,3,3281,9843
1447,Shoes,10,639,6390
1440,Laptop,8,505,4040
1123,Laptop,3,2426,7278
1080,Laptop,10,3548,35480
1480,Mobile,10,2548,25480
1247,Mobile,6,705,4230
1397,Mobile,6,595,3570
1176,Shoes,3,569,1707
1188,Laptop,9,3384,30456
1393,Shoes,6,2629,15774
1359,Shoes,2,3821,7642
1030,Mobile,7,2038,14266
1138,Mobile,4,2779,11116
1217,Shoes,1,3003,3003
1097,TV,2,4385,8770
1099,Shoes,5,2296,11480
1200,Shoes,1,4601,4601
1109,Mobile,5,1027,5135
1483,Shoes,5,2826,14130
1212,Laptop,9,2535,22815
1104,Shoes,9,1120,10080
1326,TV,10,4634,46340
1257,Shoes,9,3106,27954
1011,TV,5,4715,23575
1482,Laptop,3,3865,11595
1460,TV,9,3262,29358
1297,TV,6,845,5070
1309,Mobile,1,4532,4532
1324,Laptop,4,2936,11744
1386,Mobile,4,4476,17904
1385,TV,2,4182,8364
1123,TV,3,4362,13086
1035,TV,9,4606,41454
1034,Shoes,5,886,4430
1297,Laptop,4,2914,11656
1077,TV,8,3946,31568
1421,Shoes,2,1821,3642
1443,Mobile,5,4491,22455
1035,TV,10,4364,43640
1394,Laptop,2,697,1394
1387,TV,4,2546,10184
1286,Laptop,8,3873,30984
1219,Mobile,10,3739,37390
1221,TV,5,2855,14275
1126,TV,7,1018,7126
1191,TV,9,2328,20952
1236,Mobile,6,2381,14286
1356,TV,4,3933,15732
1463,Laptop,10,3764,37640
1343,Shoes,2,535,1070
1280,Shoes,6,1967,11802
1398,Mobile,10,864,8640
1191,Shoes,4,4388,17552
1065,Shoes,8,3266,26128
1043,TV,10,2773,27730
1015,Mobile,8,3377,27016
1326,Shoes,7,3899,27293
1181,Mobile,4,4823,19292
1431,Shoes,3,4300,12900
1095,Mobile,9,537,4833
1212,Shoes,8,2102,16816
1371,Mobile,6,3894,23364
1497,Shoes,2,1858,3716
1386,Mobile,2,2360,4720
1147,Shoes,1,1411,1411
1388,Mobile,8,3380,27040
1276,Mobile,5,4542,22710
1183,Laptop,7,3265,22855
1216,Shoes,4,3100,12400
1277,Shoes,8,3134,25072
1323,Mobile,10,2994,29940
1116,Mobile,3,2969,8907
1479,TV,4,3006,12024
1197,Laptop,2,817,1634
1302,Mobile,8,4578,36624
1469,TV,2,4118,8236
1272,Mobile,1,2285,2285
1398,Mobile,2,4623,9246
1222,TV,5,1632,8160
1348,TV,8,2228,17824
1444,TV,2,3383,6766
1085,TV,8,3722,29776
1125,Mobile,10,1861,18610
1337,Shoes,5,3960,19800
1021,TV,6,3293,19758
1181,Laptop,9,1095,9855
1109,Laptop,7,4251,29757
1078,Mobile,2,3447,6894
1260,Shoes,9,1907,17163
1243,TV,3,4691,14073
1349,Mobile,7,2946,20622
1365,Mobile,6,4897,29382
1354,Shoes,2,1112,2224
1430,Shoes,1,4044,4044
1151,Laptop,10,654,6540
1273,Laptop,2,3861,7722
1188,TV,4,4828,19312
1194,Laptop,6,3645,21870
1129,TV,6,4430,26580
1107,Shoes,5,3732,18660
1139,TV,8,1336,10688
1188,Mobile,9,629,5661
1117,Mobile,2,1129,2258
1411,Shoes,9,598,5382
1352,Shoes,10,2974,29740
1256,TV,3,3706,11118
1430,Shoes,9,2202,19818
1201,Shoes,6,1719,10314
1252,Shoes,7,1689,11823
1353,TV,1,664,664
1333,Shoes,8,3715,29720
1254,TV,1,3810,3810
1053,TV,3,3960,11880
1077,Mobile,3,4070,12210
1038,Shoes,4,2648,10592
1349,Mobile,10,2353,23530
1096,TV,8,2831,22648
1425,Laptop,1,1889,1889
1289,Laptop,3,906,2718
1485,Laptop,4,1414,5656
1046,Shoes,8,2148,17184
1269,Shoes,3,4297,12891
1005,Mobile,4,2006,8024
1395,TV,4,4278,17112
1248,TV,8,1828,14624
1422,Mobile,7,1860,13020
1076,Mobile,1,4978,4978
1439,Mobile,3,4774,14322
1060,Mobile,9,2213,19917
1346,Shoes,10,3068,30680
1008,TV,2,1006,2012
1333,TV,1,2290,2290
1198,Shoes,2,4057,8114
1159,Shoes,2,2158,4316
1439,Mobile,10,4640,46400
1086,TV,4,4920,19680
1155,Laptop,2,753,1506
1220,Laptop,3,3982,11946
1426,Shoes,2,1713,3426
1396,Mobile,4,3925,15700
1447,Shoes,1,4495,4495
1355,TV,10,3439,34390
1364,Shoes,5,2177,10885
1121,TV,4,3359,13436
1097,Laptop,6,1984,11904
1001,Laptop,10,3729,37290
1485,TV,4,1830,7320
1278,Laptop,6,1727,10362
1424,Shoes,2,4535,9070
1436,Laptop,1,577,577
1231,Shoes,4,1515,6060
1199,Shoes,10,4385,43850
1129,TV,7,545,3815
1085,Laptop,5,3400,17000
1243,Shoes,9,3079,27711
1078,TV,7,1959,13713
1163,Laptop,4,4734,18936
1216,Mobile,5,4283,21415
1434,Mobile,5,4746,23730
1484,Mobile,2,4595,9190
1350,Shoes,6,2456,14736
1212,Laptop,7,3332,23324
1230,Laptop,10,1867,18670
1429,Mobile,2,1636,3272
1181,TV,5,3429,17145
1493,Laptop,10,4101,41010
1113,TV,4,3113,12452
1137,TV,7,1487,10409
1365,Laptop,5,2952,14760
1430,Mobile,5,3224,16120
1152,TV,5,3978,19890
1423,Shoes,8,4831,38648
1361,Shoes,5,4642,23210
1054,TV,2,3851,7702
1015,TV,8,2755,22040
1143,Shoes,2,2339,4678
1326,Mobile,3,2915,8745
1442,Laptop,7,4843,33901
1186,Mobile,5,2991,14955
1306,TV,1,867,867
1383,Shoes,6,3043,18258
1030,Mobile,6,685,4110
1020,Laptop,3,4319,12957
1003,TV,9,540,4860
1335,Mobile,5,3133,15665
1494,Laptop,10,643,6430
1473,Shoes,10,1753,17530
1128,Mobile,10,1974,19740
1338,Shoes,4,941,3764
1489,Shoes,5,2402,12010
1252,TV,5,1216,6080
1289,Laptop,8,3553,28424
1370,Laptop,4,3885,15540
1030,Mobile,3,3334,10002
1368,Mobile,1,973,973
1450,Shoes,1,3222,3222
1302,Shoes,4,1838,7352
1174,Mobile,5,3009,15045
1252,Shoes,1,4461,4461
1472,Shoes,2,2900,5800
1378,Shoes,5,4182,20910
1243,Shoes,1,2161,2161
1328,Laptop,10,1765,17650
1061,TV,1,1813,1813
1348,Shoes,10,2571,25710
1041,Shoes,6,2634,15804
1115,Shoes,3,2960,8880
1197,Laptop,2,993,1986
1088,Laptop,2,4319,8638
1175,Mobile,8,706,5648
1072,Laptop,4,2662,10648
1359,Laptop,7,3835,26845
1138,Mobile,1,1847,1847
1124,Laptop,6,2142,12852
1032,Laptop,1,4126,4126
1321,TV,7,4813,33691
1265,Mobile,4,2012,8048
1390,Laptop,6,3299,19794
1426,Laptop,1,4978,4978
1208,Laptop,2,4994,9988
1146,Mobile,10,4745,47450
1211,Shoes,5,1799,8995
1068,Laptop,7,3370,23590
1251,Laptop,9,1863,16767
1084,TV,9,2793,25137
1318,Mobile,5,1369,6845
1117,Shoes,7,506,3542
1495,Mobile,4,2700,10800
1196,Shoes,2,1935,3870
1333,Mobile,3,3729,11187
1388,TV,7,4077,28539
1078,Laptop,3,2465,7395
1423,TV,10,3492,34920
1161,TV,2,4177,8354
1082,TV,5,3495,17475
1044,TV,8,766,6128
1143,Shoes,5,4392,21960
1098,Laptop,2,4398,8796
1335,TV,1,4689,4689
1462,TV,10,3927,39270
1094,TV,4,1624,6496
1168,Mobile,4,2695,10780
1148,TV,5,3022,15110
1345,TV,2,736,1472
1341,TV,10,2182,21820
1285,Laptop,4,2755,11020
1086,Shoes,4,1309,5236
1450,Mobile,3,1165,3495
1332,Shoes,3,1014,3042
1306,Laptop,5,1226,6130
1400,TV,9,1274,11466
1185,Shoes,7,1458,10206
1090,Shoes,10,2613,26130
1009,Shoes,9,1562,14058
1227,Mobile,4,2953,11812
1134,TV,5,3705,18525
1438,Mobile,7,2796,19572
1494,Laptop,6,2939,17634
1283,Mobile,4,4510,18040
1249,Shoes,9,4010,36090
1091,Mobile,5,2012,10060
1158,Laptop,3,2830,8490
1291,Mobile,6,2187,13122
1372,Mobile,1,1739,1739
1228,Laptop,9,3361,30249
1400,Laptop,7,1168,8176
1353,Laptop,5,2699,13495
1195,Shoes,5,1508,7540
1417,TV,6,4568,27408
1229,TV,6,1940,11640
1139,Mobile,7,1494,10458
1452,Mobile,6,880,5280
1138,TV,6,3776,22656
1473,Shoes,4,1618,6472
1258,Laptop,9,1224,11016
1352,Shoes,1,1794,1794
1152,Mobile,4,1654,6616
1417,Mobile,10,891,8910
1464,Laptop,1,3130,3130
1021,Mobile,6,4498,26988
1325,TV,8,1541,12328
1451,TV,5,4421,22105
1163,Mobile,1,2226,2226
1111,TV,3,1801,5403
1084,Shoes,10,3911,39110
1047,Laptop,10,3204,32040
1455,Laptop,7,738,5166
1187,Mobile,6,732,4392
1219,Laptop,6,1670,10020
1071,Laptop,1,4834,4834
1075,Laptop,10,2367,23670
1044,Laptop,1,2885,2885
1442,Mobile,2,842,1684
1242,TV,4,1440,5760
1380,Mobile,2,1436,2872
1420,Mobile,10,3687,36870
1049,Mobile,10,1687,16870
1360,Shoes,8,4094,32752
1488,TV,9,3688,33192
1423,Shoes,4,822,3288
1248,TV,10,3286,32860
1158,Mobile,2,843,1686
1300,Mobile,3,1869,5607
1467,Mobile,9,3647,32823
1302,Mobile,3,1758,5274
1381,Shoes,8,4841,38728
1328,Mobile,7,3840,26880
1123,TV,7,1226,8582
1118,Shoes,8,3537,28296
1257,Shoes,3,1143,3429
1273,Mobile,5,2646,13230
1081,TV,6,3374,20244
1333,Shoes,4,2243,8972
1238,Laptop,2,944,1888
1037,Laptop,2,1964,3928
1288,Mobile,9,3436,30924
1284,Shoes,7,3129,21903
1007,TV,3,2006,6018
1265,Laptop,2,4359,8718
1306,Shoes,1,1365,1365
1279,TV,9,770,6930
1417,Laptop,3,2726,8178
1162,Laptop,3,3782,11346
1213,Shoes,3,4085,12255
1292,Mobile,5,976,4880
1003,Shoes,3,892,2676
1440,Shoes,7,1765,12355
1264,Mobile,4,785,3140
1242,Shoes,7,2817,19719
1406,Mobile,7,2673,18711
1441,Shoes,10,2649,26490
1132,Mobile,8,2285,18280
1190,Mobile,5,3735,18675
1188,Shoes,6,2698,16188
1421,Shoes,2,4023,8046
1372,Mobile,4,4120,16480
1407,Shoes,4,2603,10412
1473,TV,3,3459,10377
1058,TV,6,4747,28482
1288,Mobile,4,1401,5604
1143,TV,3,2124,6372
1182,Laptop,4,3469,13876
1254,Laptop,7,650,4550
1426,Shoes,1,1610,1610
1123,Laptop,4,2536,10144
1421,Laptop,9,3338,30042
1120,Laptop,7,781,5467
1320,TV,3,4579,13737
1385,Laptop,9,2818,25362
1271,TV,3,3508,10524
1002,Laptop,8,4589,36712
1163,TV,1,4899,4899
1394,Mobile,3,2357,7071
1074,Laptop,7,837,5859
1206,Laptop,3,1272,3816
1272,TV,5,3383,16915
1115,Laptop,5,2885,14425
1475,Mobile,2,2290,4580
1260,TV,10,2888,28880
1163,Shoes,10,3671,36710
1496,Mobile,10,934,9340
1212,Laptop,5,963,4815
1285,TV,2,1608,3216
1320,Mobile,5,565,2825
1231,Shoes,6,4947,29682
1040,Shoes,8,2281,18248
1201,TV,10,4927,49270
1439,Shoes,6,3804,22824
1481,Laptop,6,3034,18204
1160,Mobile,9,4135,37215
1308,TV,2,674,1348
1400,Shoes,6,4849,29094
1376,TV,4,1052,4208
1158,Shoes,5,2466,12330
1033,Laptop,8,730,5840
1471,Shoes,5,2087,10435
1215,Mobile,2,1884,3768
1022,Shoes,8,2849,22792
1468,Shoes,6,4063,24378
1450,Laptop,7,1961,13727
1210,Laptop,6,3400,20400
1017,Mobile,2,4914,9828
1285,Shoes,3,4252,12756
1357,Laptop,1,3474,3474
1376,Shoes,3,957,2871
1442,TV,9,1924,17316
1451,Shoes,7,2842,19894
1270,Shoes,4,699,2796
1004,Shoes,2,2235,4470
1036,Shoes,7,3769,26383
1025,TV,5,2658,13290
1445,Mobile,6,2313,13878
1089,TV,8,3538,28304
1047,Mobile,1,2562,2562
1138,Mobile,2,2868,5736
1170,TV,9,590,5310
1126,Laptop,3,4082,12246
1264,Mobile,6,2380,14280
1240,Mobile,3,4969,14907
1349,Shoes,2,3379,6758
1459,Mobile,4,842,3368
1343,Shoes,2,3572,7144
1365,Laptop,1,3671,3671
1288,Mobile,2,4325,8650
1451,Laptop,6,1261,7566
1338,Shoes,9,4463,40167
1054,Shoes,2,2649,5298
1167,TV,5,4246,21230
1416,Mobile,1,2610,2610
1245,Shoes,7,4528,31696
1019,Shoes,9,4629,41661
1163,Laptop,2,2135,4270
1476,Laptop,10,2717,27170
1389,TV,1,2420,2420
1296,Shoes,8,2738,21904
1213,Laptop,5,1118,5590
1018,Mobile,3,4844,14532
1315,TV,4,4272,17088
1263,Laptop,2,4852,9704
1056,TV,9,2002,18018
1326,Mobile,9,3040,27360
1136,Laptop,9,4523,40707
1403,Shoes,5,2555,12775
1258,Shoes,6,4756,28536
1276,Mobile,4,2029,8116
1001,Shoes,9,2040,18360
1141,TV,7,507,3549
1395,Mobile,8,1547,12376
1042,TV,9,3220,28980
1309,Mobile,1,4335,4335
1084,Shoes,5,2735,13675
1313,Mobile,10,504,5040
1309,Shoes,8,1348,10784
1444,Laptop,3,4675,14025
1108,TV,1,3864,3864
1267,TV,6,3155,18930
1009,Mobile,1,4582,4582
1390,Shoes,5,2271,11355
1471,Mobile,5,1362,6810
1492,TV,1,1830,1830
1173,TV,10,1223,12230
1043,Mobile,6,3580,21480
1173,Mobile,3,3720,11160
1076,TV,9,1760,15840
1436,Laptop,8,4570,36560
1104,TV,1,2390,2390
1251,Mobile,10,2748,27480
1346,Shoes,10,2606,26060
1292,TV,3,3335,10005
1001,Mobile,1,3380,3380
1151,TV,3,2357,7071
1137,Mobile,10,2106,21060
1481,Mobile,5,4358,21790
1156,Mobile,4,1612,6448
1483,TV,7,4496,31472
1488,TV,6,2592,15552
1087,Mobile,7,4469,31283
1462,Mobile,3,2800,8400
1152,Laptop,8,4195,33560
1465,Mobile,8,2518,20144
1214,TV,7,3728,26096
1006,Mobile,2,4505,9010
1028,Shoes,8,739,5912
1330,TV,5,2025,10125
1434,Mobile,6,3004,18024
1277,TV,4,1799,7196
1047,TV,10,3326,33260
1239,Mobile,1,1320,1320
1101,Laptop,7,2443,17101
1478,Mobile,7,3246,22722
1362,Mobile,2,4577,9154
1103,TV,9,3779,34011
1176,Shoes,7,1460,10220
1488,Laptop,10,950,9500
1150,Shoes,10,4205,42050
1157,TV,10,4639,46390
1001,Mobile,3,2336,7008
1352,TV,3,804,2412
1400,Shoes,8,4432,35456
1317,TV,1,4946,4946
1246,TV,3,2894,8682
1284,Mobile,3,905,2715
1167,Shoes,4,639,2556
1062,Shoes,2,1672,3344
1031,Laptop,8,3379,27032
1254,TV,2,1962,3924
1211,TV,5,1007,5035
1406,Shoes,1,4330,4330
1255,Mobile,5,718,3590
1129,Mobile,4,1785,7140
1314,Laptop,10,3194,31940
1465,Mobile,5,4003,20015
1237,Shoes,2,3990,7980
1465,Mobile,7,1897,13279
1423,Laptop,9,738,6642
1366,TV,1,3113,3113
1024,Mobile,6,2401,14406
1068,Shoes,5,4862,24310
1124,Mobile,6,3509,21054
1294,Mobile,1,3930,3930
1106,Laptop,1,1515,1515
1229,Laptop,1,905,905
1462,TV,4,739,2956
1391,Mobile,5,685,3425
1480,Shoes,10,1819,18190
1306,TV,8,4607,36856
1356,TV,8,3407,27256
1227,Mobile,2,4642,9284
1353,Shoes,2,2496,4992
1184,Laptop,6,2333,13998
1485,Shoes,8,1978,15824
1278,Laptop,8,4090,32720
1126,Laptop,8,1741,13928
1054,Mobile,4,4008,16032
1219,Laptop,3,2326,6978
1351,TV,6,4243,25458
1409,Laptop,5,2140,10700
1006,Shoes,8,2947,23576
1037,TV,8,1637,13096
1228,Shoes,3,1887,5661
1286,Laptop,3,589,1767
1014,Mobile,6,3911,23466
1035,Laptop,3,3873,11619
1289,Mobile,1,1649,1649
1333,Laptop,5,684,3420
1293,Mobile,1,3061,3061
1043,TV,4,2181,8724
1435,TV,3,1536,4608
1170,TV,7,1394,9758
1153,Laptop,1,4426,4426
1465,Laptop,1,3873,3873
1254,Laptop,1,3616,3616
1205,Shoes,1,3947,3947
1350,Shoes,8,1138,9104
1264,TV,9,4211,37899
1139,TV,7,2012,14084
1086,Mobile,3,4707,14121
1136,Mobile,9,2722,24498
1191,Mobile,6,2698,16188
1264,Mobile,1,4914,4914
1035,Laptop,5,770,3850
1495,TV,2,4750,9500
1139,Mobile,6,3250,19500
1236,Mobile,6,3459,20754
1383,Laptop,2,4459,8918
1143,Laptop,6,1098,6588
1193,Laptop,2,1314,2628
1181,TV,8,3967,31736
1256,Shoes,9,2414,21726
1166,Mobile,3,2786,8358
1475,TV,10,2672,26720
1194,Shoes,9,2109,18981
1246,Shoes,4,1192,4768
1234,Shoes,9,2195,19755
1301,TV,2,4967,9934
1104,TV,4,2488,9952
1382,Laptop,2,953,1906
1145,Mobile,7,4078,28546
1193,Shoes,5,1108,5540
1146,Shoes,6,780,4680
1406,Shoes,6,758,4548
1238,Shoes,6,3129,18774
1177,TV,1,3352,3352
1420,Shoes,5,4277,21385
1094,TV,9,1565,14085
1080,Shoes,4,607,2428
1171,Laptop,4,556,2224
1438,TV,3,1877,5631
1229,Mobile,8,2439,19512
1499,Mobile,3,940,2820
1368,Mobile,8,4681,37448
1248,Shoes,5,1050,5250
1146,Laptop,10,1245,12450
1244,TV,1,1109,1109
1005,Mobile,8,3004,24032
1182,Mobile,7,4539,31773
1216,TV,7,722,5054
1230,Laptop,9,4345,39105
1285,Laptop,7,4304,30128
1497,Shoes,5,2660,13300
1347,Laptop,1,1254,1254
1036,Laptop,5,4789,23945
1451,Laptop,6,2408,14448
1346,Shoes,7,770,5390
1423,Shoes,2,1149,2298
1135,Laptop,4,3439,13756
1266,Laptop,4,4468,17872
1330,Mobile,6,1407,8442
1053,Laptop,5,3042,15210
1307,Shoes,3,1340,4020
1383,Shoes,8,4033,32264
1126,Mobile,1,4556,4556
1257,Mobile,10,3387,33870
1259,Shoes,1,1967,1967
1418,Shoes,7,2452,17164
1185,Laptop,9,4430,39870
1168,Shoes,6,1419,8514
1026,TV,7,3534,24738
1442,TV,7,2227,15589
1004,Laptop,4,1476,5904
1328,TV,5,4810,24050
1394,Mobile,4,2112,8448
1017,Laptop,9,921,8289
1415,Shoes,4,4711,18844
1492,Shoes,6,3657,21942
1179,Shoes,6,4478,26868
1388,TV,1,863,863
1154,TV,7,4558,31906
1059,Mobile,3,2910,8730
1141,Shoes,1,726,726
1042,Mobile,1,2337,2337
1214,Mobile,4,3221,12884
1140,Laptop,4,2436,9744
1027,Mobile,1,1512,1512
1257,Laptop,5,3106,15530
1142,Laptop,2,3689,7378
1310,Laptop,10,4107,41070
1385,TV,3,3513,10539
1412,Shoes,5,4778,23890
1357,Shoes,10,1796,17960
1411,Laptop,4,2254,9016
1397,Laptop,8,3191,25528
1104,Laptop,4,4266,17064
1049,Laptop,1,4537,4537
1238,Laptop,3,3378,10134
1451,Laptop,4,1477,5908
1335,Laptop,8,3753,30024
1244,Mobile,5,2241,11205
1160,Shoes,7,4097,28679
1297,TV,10,2973,29730
1392,Mobile,1,2524,2524
1189,Shoes,3,2557,7671
1366,Shoes,1,3238,3238
1103,TV,9,3386,30474
1219,Mobile,5,4559,22795
1415,Laptop,1,3399,3399
1117,Laptop,2,1653,3306
1487,Laptop,10,4387,43870
1238,TV,4,687,2748
1300,Mobile,3,1870,5610
1160,Laptop,9,1207,10863
1436,TV,10,1432,14320
1115,Laptop,7,2874,20118
1007,Laptop,8,3759,30072
1367,TV,8,2216,17728
1466,TV,2,989,1978
1205,Shoes,3,4828,14484
1276,Laptop,1,4238,4238
1258,Shoes,6,1492,8952
1167,Shoes,4,4130,16520
1164,Mobile,5,833,4165
1118,Mobile,9,1499,13491
1193,Laptop,2,899,1798
1341,Mobile,2,1093,2186
1218,Mobile,1,2407,2407
1219,Shoes,1,4141,4141
1337,Laptop,8,4451,35608
1325,TV,2,979,1958
1459,Laptop,1,3519,3519
1302,Mobile,8,4667,37336
1227,Laptop,2,2560,5120
1109,Shoes,3,541,1623
1103,Shoes,7,3110,21770
1216,Laptop,3,1904,5712
1239,TV,10,1437,14370
1458,Mobile,6,721,4326
1276,Laptop,5,1954,9770
1169,Mobile,4,1469,5876
1322,Mobile,10,1830,18300
1410,Shoes,10,2344,23440
1399,Mobile,1,1434,1434
1122,TV,10,2504,25040
1068,Mobile,5,4214,21070
1029,Laptop,7,3437,24059
1095,TV,10,3088,30880
1491,Shoes,1,3483,3483
1434,Mobile,2,744,1488
1491,Mobile,6,4168,25008
1326,Mobile,7,1140,7980
1072,Laptop,8,3777,30216
1168,Mobile,6,3605,21630
1420,TV,3,4665,13995
1370,TV,7,669,4683
1016,TV,6,2894,17364
1439,Shoes,1,826,826
1097,Laptop,7,1988,13916
1280,Shoes,5,2361,11805
1423,Laptop,7,2383,16681
1153,Shoes,8,4052,32416
1180,Laptop,4,4769,19076
1221,Mobile,5,2563,12815
1486,Laptop,10,1244,12440
1033,Mobile,4,1371,5484
1196,Laptop,2,4498,8996
1413,Laptop,9,2255,20295
1220,Mobile,2,943,1886
1226,TV,1,3020,3020
1260,Mobile,10,3788,37880
1173,TV,1,4311,4311
1364,Shoes,7,3608,25256
1233,Laptop,3,2390,7170
1022,Shoes,5,1879,9395
1173,Mobile,6,688,4128
1305,Shoes,8,1980,15840
1231,Laptop,9,2628,23652
1240,Shoes,6,1785,10710
1202,TV,3,1037,3111
1459,Shoes,7,3602,25214
1431,Shoes,6,2617,15702
1324,TV,6,3746,22476
1367,TV,6,4887,29322
1356,TV,10,3360,33600
1309,TV,9,4304,38736
1112,TV,10,4384,43840
1458,Mobile,1,3759,3759
1410,TV,2,4778,9556
1290,Laptop,5,3257,16285
1234,Mobile,9,1795,16155
1120,Laptop,8,1089,8712
1387,Shoes,9,1820,16380
1106,Mobile,8,2324,18592
1102,Laptop,3,1875,5625
1044,TV,2,3317,6634
1443,TV,1,4591,4591
1500,Mobile,3,2140,6420
1139,Shoes,4,4806,19224
1122,Shoes,7,4756,33292
1094,Mobile,2,1000,2000
1024,Shoes,3,1127,3381
1151,Shoes,6,2524,15144
1350,Shoes,3,1982,5946
1219,Laptop,2,2692,5384
1195,Laptop,5,1957,9785
1497,Laptop,1,3692,3692
1216,Mobile,5,1620,8100
1395,Mobile,6,574,3444
1127,Shoes,2,2542,5084
1059,Shoes,4,2504,10016
1176,Shoes,8,2267,18136
1450,Shoes,3,2128,6384
1192,Mobile,1,631,631
1417,TV,5,1659,8295
1031,Mobile,10,3362,33620
1388,TV,10,4180,41800
1162,Shoes,2,2293,4586
1193,Mobile,3,2426,7278
1143,Shoes,8,514,4112
1256,Laptop,6,2262,13572
1266,Shoes,9,3187,28683
1434,Mobile,6,3345,20070
1032,Mobile,8,3949,31592
1125,Mobile,1,518,518
1482,Mobile,8,2951,23608
1202,TV,1,3114,3114
1122,Laptop,1,2369,2369
1280,Laptop,7,2596,18172
1073,Mobile,6,4842,29052
1262,Mobile,1,4761,4761
1268,Mobile,1,1537,1537
1342,TV,5,911,4555
1085,Shoes,3,4664,13992
1160,TV,4,4797,19188
1431,Mobile,4,720,2880
1436,Laptop,10,2195,21950
1245,Mobile,9,1014,9126
1149,Mobile,5,2220,11100
1056,Shoes,8,2593,20744
1078,Laptop,8,3759,30072
1497,Shoes,1,2290,2290
1217,Mobile,10,1982,19820
1254,TV,7,4821,33747
1368,TV,10,939,9390
1317,TV,10,4509,45090
1354,Shoes,2,1252,2504
1369,Shoes,5,1136,5680
1432,Laptop,5,2092,10460
1040,Mobile,7,1667,11669
1464,TV,8,640,5120
1499,Shoes,7,3558,24906
1290,Shoes,10,2619,26190
1238,TV,3,1803,5409
1210,Laptop,3,2900,8700
1443,TV,2,1776,3552
1096,TV,6,2970,17820
1491,Mobile,5,1652,8260
1450,Mobile,2,1062,2124
1021,Mobile,8,2977,23816
1274,Shoes,8,1391,11128
1196,Mobile,2,612,1224
